"","LSOA11CD","LSOA11NM","MEAN"
"4533","E01003100","Lambeth 005C",31.4610266159696
"4534","E01002790","Islington 016D",31.4590792838875
"4535","E01033606","Westminster 014F",31.4538745387454
"4536","E01003548","Newham 006B",31.4471049194602
"4537","E01004743","Westminster 021B",31.4465408805031
"4538","E01003991","Southwark 017C",31.4379746835443
"4539","E01004677","Westminster 005C",31.4341534008683
"4540","E01003525","Newham 018D",31.4316602316602
"4541","E01001914","Hammersmith and Fulham 014D",31.4187116564417
"4542","E01001332","Ealing 008E",31.4079045488441
"4543","E01000857","Camden 018A",31.3857331571995
"4544","E01002782","Islington 012E",31.3516853932584
"4545","E01033000","Hounslow 025F",31.3462940461725
"4546","E01004722","Westminster 004E",31.34625
"4547","E01002910","Kensington and Chelsea 019C",31.3404406538735
"4548","E01001745","Hackney 016A",31.3387096774194
"4549","E01002398","Hillingdon 021D",31.3358162631906
"4550","E01001740","Hackney 014A",31.3341463414634
"4551","E01002663","Hounslow 017D",31.3312284730195
"4552","E01004679","Westminster 005E",31.3256997455471
"4553","E01003997","Southwark 017E",31.3230974632844
"4554","E01004692","Westminster 019F",31.3170894526035
"4555","E01033208","Lambeth 004G",31.3119092627599
"4556","E01004683","Westminster 015B",31.3112128146453
"4557","E01004736","Westminster 018C",31.2915091962711
"4558","E01000949","Camden 023C",31.2866449511401
"4559","E01033603","Westminster 009I",31.2753623188406
"4560","E01002886","Kensington and Chelsea 006E",31.2666126418152
"4561","E01004301","Tower Hamlets 025B",31.2629051620648
"4562","E01033492","Islington 011I",31.2543507362784
"4563","E01004242","Tower Hamlets 012C",31.2542204568024
"4564","E01001838","Hackney 019E",31.2538787023977
"4565","E01004226","Tower Hamlets 001D",31.2402173913043
"4566","E01001722","Hackney 029A",31.2374169040836
"4567","E01003059","Lambeth 011D",31.2332015810277
"4568","E01004584","Wandsworth 003D",31.2252427184466
"4569","E01004311","Tower Hamlets 006A",31.2248520710059
"4570","E01002731","Islington 007B",31.2189822755861
"4571","E01004271","Tower Hamlets 014C",31.2146542827657
"4572","E01003097","Lambeth 006A",31.2134146341463
"4573","E01003993","Southwark 017D",31.1958525345622
"4574","E01002697","Islington 019B",31.1930783242259
"4575","E01002540","Hillingdon 020C",31.1873085339168
"4576","E01003121","Lambeth 006B",31.163961038961
"4577","E01002912","Kensington and Chelsea 020E",31.1594331266608
"4578","E01003128","Lambeth 008E",31.1580756013746
"4579","E01000942","Camden 025D",31.156462585034
"4580","E01003023","Lambeth 021C",31.1552547770701
"4581","E01004690","Westminster 019D",31.1510883482714
"4582","E01004325","Tower Hamlets 021D",31.1483394833948
"4583","E01003338","Lewisham 006A",31.1463414634146
"4584","E01003918","Southwark 020D",31.1446613088404
"4585","E01003153","Lambeth 029D",31.1337115072934
"4586","E01004678","Westminster 005D",31.1308411214953
"4587","E01002558","Hounslow 023B",31.1266949152542
"4588","E01003619","Newham 012D",31.1235247836349
"4589","E01001718","Hackney 007D",31.1230158730159
"4590","E01003305","Lewisham 003E",31.12
"4591","E01001850","Hackney 019F",31.1150070126227
"4592","E01002694","Islington 019A",31.1135430916553
"4593","E01001720","Hackney 007F",31.1104536489152
"4594","E01003526","Newham 018E",31.1078066914498
"4595","E01032782","Tower Hamlets 033D",31.1068601583113
"4596","E01004323","Tower Hamlets 017B",31.1031518624642
"4597","E01004235","Tower Hamlets 008A",31.0997375328084
"4598","E01003181","Lambeth 007A",31.0975609756098
"4599","E01003602","Newham 026C",31.0905982905983
"4600","E01002859","Kensington and Chelsea 012C",31.0784770784771
"4601","E01001736","Hackney 012A",31.0690032858708
"4602","E01032776","Tower Hamlets 028E",31.0597371565113
"4603","E01003616","Newham 012A",31.0496209510682
"4604","E01004712","Westminster 008C",31.0463709677419
"4605","E01003559","Newham 009D",31.0438144329897
"4606","E01002898","Kensington and Chelsea 017E",31.0436477007015
"4607","E01003980","Southwark 013A",31.0417536534447
"4608","E01002741","Islington 009B",31.038789025544
"4609","E01002902","Kensington and Chelsea 018D",31.0230215827338
"4610","E01002585","Hounslow 013C",31.0073206442167
"4611","E01001830","Hackney 014C",31.0009861932939
"4612","E01003925","Southwark 020E",31
"4613","E01001821","Hackney 024F",30.9942112879884
"4614","E01032512","Westminster 010F",30.9873111782477
"4615","E01002732","Islington 005A",30.9842342342342
"4616","E01003688","Redbridge 030F",30.9595505617978
"4617","E01003598","Newham 021A",30.9557399723375
"4618","E01002860","Kensington and Chelsea 012D",30.9547134935305
"4619","E01002822","Kensington and Chelsea 016B",30.9484902309059
"4620","E01032767","Tower Hamlets 021F",30.9390519187359
"4621","E01003576","Newham 002A",30.9312714776632
"4622","E01000865","Camden 015B",30.9252767527675
"4623","E01002903","Kensington and Chelsea 018E",30.9236363636364
"4624","E01001854","Hammersmith and Fulham 007C",30.9152798789713
"4625","E01003943","Southwark 009C",30.9127725856698
"4626","E01003975","Southwark 004A",30.9086479902558
"4627","E01004676","Westminster 006A",30.8875305623472
"4628","E01003495","Newham 025D",30.8868243243243
"4629","E01004204","Tower Hamlets 005D",30.8791866028708
"4630","E01000954","Camden 022C",30.8761726078799
"4631","E01004538","Wandsworth 007C",30.8704347826087
"4632","E01003087","Lambeth 031E",30.8649662415604
"4633","E01033711","Hackney 027I",30.856403622251
"4634","E01002875","Kensington and Chelsea 007E",30.8555205047319
"4635","E01003060","Lambeth 011E",30.8514619883041
"4636","E01004256","Tower Hamlets 024C",30.8466431095406
"4637","E01002807","Islington 001E",30.8461538461538
"4638","E01004319","Tower Hamlets 021A",30.8403083700441
"4639","E01004288","Tower Hamlets 019D",30.8328416912488
"4640","E01002736","Islington 005C",30.8235294117647
"4641","E01003111","Lambeth 002D",30.8010752688172
"4642","E01003728","Redbridge 032A",30.7803511393351
"4643","E01000955","Camden 022D",30.7714285714286
"4644","E01004328","Waltham Forest 028B",30.7625615763547
"4645","E01002850","Kensington and Chelsea 013D",30.7556440903054
"4646","E01003524","Newham 019D",30.7361894024803
"4647","E01004698","Westminster 017E",30.7142857142857
"4648","E01002821","Kensington and Chelsea 014A",30.7137566137566
"4649","E01004044","Southwark 013E",30.7005730659026
"4650","E01002071","Haringey 025C",30.6780758556892
"4651","E01002813","Kensington and Chelsea 011A",30.654478976234
"4652","E01002895","Kensington and Chelsea 020B",30.6529850746269
"4653","E01000951","Camden 023E",30.6491935483871
"4654","E01000919","Camden 028D",30.6292585170341
"4655","E01002728","Islington 021D",30.6137855579869
"4656","E01001716","Hackney 007B",30.6045400238949
"4657","E01002865","Kensington and Chelsea 011E",30.5983102918587
"4658","E01000852","Camden 026C",30.5826645264848
"4659","E01004253","Tower Hamlets 024B",30.5766951942067
"4660","E01003961","Southwark 012B",30.5762572135202
"4661","E01002900","Kensington and Chelsea 018B",30.572192513369
"4662","E01002646","Hounslow 017B",30.5630725863284
"4663","E01003976","Southwark 003A",30.5576606260297
"4664","E01004310","Tower Hamlets 015E",30.5572519083969
"4665","E01004003","Southwark 023B",30.5432883240667
"4666","E01002709","Islington 019C",30.542750929368
"4667","E01003630","Newham 021C",30.5411089866157
"4668","E01001776","Hackney 025F",30.5337904015671
"4669","E01002763","Islington 007D",30.5326530612245
"4670","E01003617","Newham 012B",30.4953886693017
"4671","E01003989","Southwark 018C",30.4719101123596
"4672","E01003176","Lambeth 016E",30.4695652173913
"4673","E01003509","Newham 031C",30.4608610567515
"4674","E01004337","Waltham Forest 027B",30.4574652777778
"4675","E01004703","Westminster 007B",30.4554263565891
"4676","E01033589","Redbridge 030H",30.4459234608985
"4677","E01004247","Tower Hamlets 020C",30.4286898839138
"4678","E01004735","Westminster 018B",30.4281620957839
"4679","E01000936","Camden 024A",30.4274285714286
"4680","E01003732","Redbridge 032D",30.4247491638796
"4681","E01003151","Lambeth 026E",30.4241509433962
"4682","E01004041","Southwark 013D",30.4204545454545
"4683","E01003583","Newham 002D",30.4098690835851
"4684","E01002715","Islington 019E",30.3930434782609
"4685","E01002542","Hillingdon 020D",30.3921023359288
"4686","E01003938","Southwark 006A",30.3852040816327
"4687","E01004315","Tower Hamlets 006C",30.3840425531915
"4688","E01033030","Hounslow 025G",30.3820224719101
"4689","E01002844","Kensington and Chelsea 019A",30.3724696356275
"4690","E01003926","Southwark 021F",30.3474976392823
"4691","E01004040","Southwark 013C",30.3416666666667
"4692","E01002814","Kensington and Chelsea 015A",30.3312629399586
"4693","E01004042","Southwark 010D",30.3222523744912
"4694","E01003995","Southwark 014B",30.3067292644757
"4695","E01002884","Kensington and Chelsea 006C",30.2994858611825
"4696","E01032639","Southwark 014F",30.2869955156951
"4697","E01004036","Southwark 007E",30.2414860681115
"4698","E01002100","Haringey 008B",30.2205673758865
"4699","E01003582","Newham 002C",30.2059523809524
"4700","E01004312","Tower Hamlets 009A",30.1866859623734
"4701","E01000944","Camden 023A",30.180412371134
"4702","E01004541","Wandsworth 007D",30.1772151898734
"4703","E01004240","Tower Hamlets 012A",30.175
"4704","E01004539","Wandsworth 003A",30.1729490022173
"4705","E01001331","Ealing 009E",30.1598877980365
"4706","E01002913","Kensington and Chelsea 021E",30.1541318477252
"4707","E01004028","Southwark 004E",30.1523500810373
"4708","E01004675","Westminster 005B",30.1354983202688
"4709","E01002838","Kensington and Chelsea 020A",30.1194879089616
"4710","E01033593","Westminster 015F",30.1182795698925
"4711","E01004657","Westminster 012A",30.1052631578947
"4712","E01004237","Tower Hamlets 008C",30.1046153846154
"4713","E01002725","Islington 022E",30.0922098569157
"4714","E01002816","Kensington and Chelsea 011C",30.090756302521
"4715","E01003245","Lewisham 001B",30.0903284671533
"4716","E01004748","Westminster 020E",30.0875
"4717","E01004037","Southwark 010B",30.0835561497326
"4718","E01001857","Hammersmith and Fulham 007D",30.0719322990127
"4719","E01004751","Westminster 022C",30.0486935866983
"4720","E01003967","Southwark 016B",30.0477876106195
"4721","E01032743","Ealing 010F",30.0360824742268
"4722","E01000851","Camden 026B",30.0125091979397
"4723","E01004654","Westminster 014B",30.0075949367089
"4724","E01000850","Camden 026A",30
"4725","E01003924","Southwark 021E",30
"4726","E01000941","Camden 025C",29.9977678571429
"4727","E01004306","Tower Hamlets 015A",29.9414715719064
"4728","E01002767","Islington 011D",29.9325842696629
"4729","E01004295","Tower Hamlets 026C",29.925187032419
"4730","E01002703","Islington 023C",29.9066511085181
"4731","E01004249","Tower Hamlets 018D",29.8892543859649
"4732","E01000915","Camden 027A",29.8648648648649
"4733","E01004022","Southwark 004C",29.8550022036139
"4734","E01000917","Camden 027C",29.8546433378196
"4735","E01001773","Hackney 025E",29.8527960526316
"4736","E01032513","Westminster 010G",29.8333333333333
"4737","E01002830","Kensington and Chelsea 004B",29.8211920529801
"4738","E01004760","Westminster 014E",29.7886524822695
"4739","E01033487","Islington 011F",29.7809917355372
"4740","E01033493","Islington 006F",29.7166666666667
"4741","E01004272","Tower Hamlets 014D",29.6803013993541
"4742","E01004697","Westminster 016D",29.664298401421
"4743","E01000938","Camden 024B",29.6584158415842
"4744","E01003940","Southwark 006B",29.6561338289963
"4745","E01004729","Westminster 003E",29.6344827586207
"4746","E01000853","Camden 025A",29.6318493150685
"4747","E01004761","Westminster 018D",29.6024629593997
"4748","E01004300","Tower Hamlets 022B",29.5943775100402
"4749","E01003553","Newham 009B",29.579556412729
"4750","E01004745","Westminster 021C",29.5695266272189
"4751","E01002734","Islington 005B",29.5663865546219
"4752","E01004304","Tower Hamlets 022C",29.5450097847358
"4753","E01002828","Kensington and Chelsea 008E",29.5251798561151
"4754","E01004763","Westminster 013B",29.5163154316791
"4755","E01002896","Kensington and Chelsea 020C",29.4987012987013
"4756","E01002818","Kensington and Chelsea 012A",29.4647812166489
"4757","E01001958","Hammersmith and Fulham 002C",29.445652173913
"4758","E01001944","Hammersmith and Fulham 004B",29.4395770392749
"4759","E01003302","Lewisham 003D",29.4361873990307
"4760","E01003977","Southwark 010A",29.4122605363985
"4761","E01003960","Southwark 012A",29.3993558776167
"4762","E01003179","Lambeth 024E",29.3700680272109
"4763","E01002874","Kensington and Chelsea 007D",29.3679131483715
"4764","E01004236","Tower Hamlets 008B",29.3638151425762
"4765","E01001719","Hackney 007E",29.3585209003215
"4766","E01003974","Southwark 015E",29.3548951048951
"4767","E01001726","Hackney 004B",29.2990654205607
"4768","E01002751","Islington 005E",29.2742782152231
"4769","E01002871","Kensington and Chelsea 007B",29.2254601226994
"4770","E01004011","Southwark 019B",29.2243816254417
"4771","E01004316","Tower Hamlets 009C",29.2128279883382
"4772","E01032779","Tower Hamlets 028H",29.202846975089
"4773","E01003244","Lewisham 001A",29.187125748503
"4774","E01003024","Lambeth 021D",29.1858267716535
"4775","E01004298","Tower Hamlets 022A",29.1659388646288
"4776","E01003249","Lewisham 001D",29.1647475642161
"4777","E01003992","Southwark 014A",29.1639344262295
"4778","E01004285","Tower Hamlets 019B",29.1630170316302
"4779","E01004039","Southwark 013B",29.1363636363636
"4780","E01002720","Islington 016C",29.126368159204
"4781","E01000940","Camden 024D",29.1196754563895
"4782","E01002863","Kensington and Chelsea 012E",29.1176941553243
"4783","E01004313","Tower Hamlets 009B",29.1057810578106
"4784","E01003733","Redbridge 032E",29.056
"4785","E01004713","Westminster 011A",29.0515117581187
"4786","E01003990","Southwark 018D",29.0436025732666
"4787","E01003549","Newham 006C",29.0100502512563
"4788","E01004734","Westminster 018A",29
"4789","E01002882","Kensington and Chelsea 006A",28.9780033840948
"4790","E01004012","Southwark 019C",28.9529579472559
"4791","E01004716","Westminster 011C",28.9226057906459
"4792","E01004309","Tower Hamlets 015D",28.9013107170393
"4793","E01003093","Lambeth 010B",28.9
"4794","E01002737","Islington 005D",28.8885941644562
"4795","E01004219","Tower Hamlets 028B",28.8746253746254
"4796","E01004680","Westminster 015A",28.8742304309587
"4797","E01003972","Southwark 016D",28.7855153203343
"4798","E01033599","Westminster 023G",28.7515625
"4799","E01002823","Kensington and Chelsea 014B",28.7247259439708
"4800","E01004008","Southwark 022B",28.7152777777778
"4801","E01004305","Tower Hamlets 022D",28.7094668117519
"4802","E01004653","Westminster 014A",28.7094298245614
"4803","E01004243","Tower Hamlets 020A",28.702370500439
"4804","E01002837","Kensington and Chelsea 016E",28.7001569858713
"4805","E01004318","Tower Hamlets 006D",28.6970227670753
"4806","E01004252","Tower Hamlets 024A",28.6928838951311
"4807","E01002891","Kensington and Chelsea 010D",28.6805273833671
"4808","E01003162","Lambeth 022E",28.5888787602552
"4809","E01004255","Tower Hamlets 023C",28.5578947368421
"4810","E01004250","Tower Hamlets 020D",28.465671641791
"4811","E01032719","Southwark 014G",28.4496314496315
"4812","E01003973","Southwark 016E",28.4312354312354
